POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Michael Schumacher,Ferrari,53,1:26:59.698,10
2,2,Rubens Barrichello,Ferrari,53,+0.506s,6
3,4,Kimi Räikkönen,McLaren Mercedes,53,+23.292s,4
4,6,Juan Pablo Montoya,Williams BMW,53,+36.275s,3
5,10,Takuma Sato,Jordan Honda,53,+82.694s,2
6,15,Jenson Button,Renault,52,+1 lap,1
7,7,Nick Heidfeld,Sauber Petronas,52,+1 lap,0
8,24,Mika Salo,Toyota,52,+1 lap,0
9,16,Eddie Irvine,Jaguar Cosworth,52,+1 lap,0
10,23,Mark Webber,Minardi Asiatech,51,+2 laps,0
11,5,Ralf Schumacher,Williams BMW,48,DNF,0
NC,17,Pedro de la Rosa,Jaguar Cosworth,39,DNF,0
NC,9,Giancarlo Fisichella,Jordan Honda,37,DNF,0
NC,14,Jarno Trulli,Renault,32,DNF,0
NC,11,Jacques Villeneuve,BAR Honda,27,DNF,0
NC,22,Alex Yoong,Minardi Asiatech,14,DNF,0
NC,12,Olivier Panis,BAR Honda,8,DNF,0
NC,3,David Coulthard,McLaren Mercedes,7,DNF,0
NC,8,Felipe Massa,Sauber Petronas,3,DNF,0
